1997	46.224	6.101
1828	51.5915	4.7753
1967	30.0	36.48
1966	47.584964	-122.149304
1917	32.3466666667	-90.2230555556
1833	38.9503	-92.3231
1960	39.826274	-84.910107
1838	42.131392	-72.796005
1996	12.7525	80.1961111111
1862	53.244	-0.537
1996	40.9727777778	29.1519444444
1964	38.81376	-104.75308
1934	37.0	52.0
1963	19.1391666667	72.905
1957	39.2525	-76.735
1933	42.7388888889	-71.4552777778
1886	40.771187	-111.899177
1946	43.1761111111	-71.8222222222
1956	21.497298	83.904026
1972	37.2243	-93.2622
1970	13.8552777778	100.585277778
1886	37.0	23.0
1823	11.9547222222	79.7983333333
1864	38.637	-90.2615
1950	37.23995	-93.28479
1979	12.0	57.0
1994	3.201	101.613
1931	37.60356	-83.43894
1903	46.0	40.0
1938	40.0	44.0
1960	37.0	9.0
1840	39.2894444444	-76.6252777778
1837	34.3313888889	-82.3902777778
1866	30.3453	-81.6847
1965	21.1534	72.7832
1949	15.0	26.0
1958	40.798889	-82.577778
1946	44.1683333333	-93.9891666667
1991	40.0	11.0
1930	50.4276	30.4662
1830	34.0427	-81.0386
1964	30.4747222222	-92.4341666667
1960	23.3716666667	85.3241666667
1919	34.282	-83.148
1949	34.648	-86.948
1985	33.6766666667	-117.777777778
1928	22.8389	108.2845
1965	42.2641	-83.665
1950	50.0	2.0
1951	24.0	50.0
1979	15.0	25.0
1946	23.0	32.0
1998	34.402	113.758
1966	11.712757	78.088208
1962	7.51833333333	4.52277777778
1970	32.0	48.0
1878	37.0	39.0
2001	28.0	37.0
1993	8.5644743	39.29208
1965	32.3758333333	-86.3111111111
1980	17.0	18.0
1961	-1.31	36.8133333333
1947	23.0355555556	72.5425
1977	25.0	25.0
1990	47.2448	-122.4378
1965	43.9694	-84.7642
1987	32.884355	-117.241149
1869	39.335383	-76.869976
1969	39.2444	-119.9388
1868	13.63	123.184166667
1953	9.0	58.0
1953	51.051777	3.72911
1980	45.6033333333	-107.456111111
1927	33.8341666667	-118.135555556
1924	39.112566	-84.554684
1847	40.913472	-73.908498
1984	10.7436111111	78.7938888889
1763	49.4832	8.4647
1962	13.0	42.0
1969	31.6291666667	74.8266666667
2001	32.887	-117.241
1955	12.0	57.0
1962	48.859	2.3037
1957	-6.18	106.45
2001	22.0	31.0
1870	38.8609	-91.9485
1926	41.8741666667	-103.6425
1967	39.0	44.0
1954	-7.27166666667	112.758055556
1962	34.8258333333	-82.3730555556
1792	-22.914	-43.16
1906	-43.538259	172.643189
1920	40.0	11.0
1883	49.9038	-97.161
1984	41.9008333333	12.4736111111
2003	1.31555555556	103.876111111
1994	46.7316	-117.0017
1958	40.309	-75.936
1964	17.0	19.0
1924	35.664478	139.6848
1898	34.2013888889	-86.17
1957	38.6417	-90.46224
1964	17.4266666667	78.4527777778
1965	27.45	94.895
1987	32.83114	-97.10023
1929	11.390845	79.714758
1965	51.0	2.0
1948	29.3961111111	-95.2405555556
1957	15.0	22.0
